id,lon,lat,taxonomy,number,structural,day,night,suburb,lzcode,lzpurpose
845,151.2207387,-33.9497421,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
846,151.2218204,-33.9497577,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
847,151.2229021,-33.9497734,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
848,151.2099029,-33.9504867,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
849,151.2109846,-33.9505024,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
850,151.2120663,-33.9505181,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
851,151.213148,-33.9505339,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
852,151.2142297,-33.9505496,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
853,151.2153114,-33.9505653,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
854,151.2163931,-33.9505809,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
855,151.2174748,-33.9505966,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
856,151.2185565,-33.9506123,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
857,151.2196382,-33.9506279,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
858,151.22072,-33.9506436,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
859,151.2218017,-33.9506592,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
860,151.2228834,-33.9506748,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
861,151.209884,-33.9513882,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
862,151.2109657,-33.9514039,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
863,151.2120474,-33.9514196,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
864,151.2131291,-33.9514353,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
865,151.2142109,-33.951451,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
866,151.2152926,-33.9514667,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
867,151.2163743,-33.9514824,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
868,151.217456,-33.9514981,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
869,151.2185377,-33.9515137,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
870,151.2196195,-33.9515294,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
871,151.2207012,-33.951545,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
872,151.2217829,-33.9515607,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
873,151.2228646,-33.9515763,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
874,151.2098651,-33.9522896,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
875,151.2109468,-33.9523053,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
876,151.2120286,-33.9523211,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
877,151.2131103,-33.9523368,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
878,151.214192,-33.9523525,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
879,151.2152738,-33.9523682,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
880,151.2163555,-33.9523839,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
881,151.2174372,-33.9523995,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
882,151.218519,-33.9524152,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
883,151.2196007,-33.9524308,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
884,151.2206824,-33.9524465,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
885,151.2217642,-33.9524621,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
886,151.2228459,-33.9524778,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
887,151.2087645,-33.9531753,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
888,151.2098462,-33.9531911,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
889,151.210928,-33.9532068,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
890,151.2120097,-33.9532225,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
891,151.2130914,-33.9532382,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
892,151.2141732,-33.9532539,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
893,151.2152549,-33.9532696,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
894,151.2163367,-33.9532853,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
895,151.2174184,-33.953301,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
896,151.2185002,-33.9533167,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
897,151.2195819,-33.9533323,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
898,151.2206637,-33.953348,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
899,151.2217454,-33.9533636,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
900,151.2228272,-33.9533792,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
901,151.2087456,-33.9540768,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
902,151.2098273,-33.9540925,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
903,151.2109091,-33.9541083,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
904,151.2119908,-33.954124,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
905,151.2130726,-33.9541397,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
906,151.2141543,-33.9541554,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
907,151.2152361,-33.9541711,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
908,151.2163179,-33.9541868,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
909,151.2173996,-33.9542025,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
910,151.2184814,-33.9542181,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
911,151.2195631,-33.9542338,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
912,151.2206449,-33.9542494,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
913,151.2217266,-33.9542651,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
914,151.2228084,-33.9542807,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
915,151.2076449,-33.9549625,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
916,151.2087267,-33.9549782,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
917,151.2098085,-33.954994,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
918,151.2108902,-33.9550097,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
919,151.211972,-33.9550254,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
920,151.2130537,-33.9550412,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
921,151.2141355,-33.9550569,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
922,151.2152173,-33.9550726,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
923,151.216299,-33.9550882,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
924,151.2173808,-33.9551039,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
925,151.2184626,-33.9551196,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
926,151.2195443,-33.9551352,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
927,151.2206261,-33.9551509,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
928,151.2217079,-33.9551665,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
929,151.2227897,-33.9551821,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
930,151.207626,-33.9558639,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
931,151.2087078,-33.9558797,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
932,151.2097896,-33.9558954,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
933,151.2108713,-33.9559112,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
934,151.2119531,-33.9559269,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
935,151.2130349,-33.9559426,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
936,151.2141167,-33.9559583,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
937,151.2151984,-33.955974,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
938,151.2162802,-33.9559897,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
939,151.217362,-33.9560054,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
940,151.2184438,-33.956021,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
941,151.2195256,-33.9560367,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
942,151.2206073,-33.9560523,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
943,151.2216891,-33.956068,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
944,151.2227709,-33.9560836,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
945,151.2065253,-33.9567496,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
946,151.2076071,-33.9567654,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
947,151.2086889,-33.9567812,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
948,151.2097707,-33.9567969,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
949,151.2108525,-33.9568126,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
950,151.2119343,-33.9568284,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
951,151.213016,-33.9568441,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
952,151.2140978,-33.9568598,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
953,151.2151796,-33.9568755,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
954,151.2162614,-33.9568912,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
955,151.2173432,-33.9569068,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
956,151.218425,-33.9569225,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
957,151.2195068,-33.9569382,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
958,151.2205886,-33.9569538,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
959,151.2216704,-33.9569694,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
960,151.2227522,-33.9569851,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
961,151.2075882,-33.9576669,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
962,151.20867,-33.9576826,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
963,151.2097518,-33.9576984,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
964,151.2108336,-33.9577141,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
965,151.2119154,-33.9577298,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
966,151.2129972,-33.9577455,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
967,151.214079,-33.9577612,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
968,151.2151608,-33.9577769,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
969,151.2162426,-33.9577926,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
970,151.2173244,-33.9578083,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
971,151.2184062,-33.957824,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
972,151.219488,-33.9578396,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
973,151.2205698,-33.9578553,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
974,151.2216516,-33.9578709,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
975,151.2227334,-33.9578865,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
976,151.2086511,-33.9585841,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
977,151.2097329,-33.9585998,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
978,151.2108147,-33.9586155,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
979,151.2118965,-33.9586313,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
980,151.2129783,-33.958647,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
981,151.2140601,-33.9586627,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
982,151.215142,-33.9586784,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
983,151.2162238,-33.9586941,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
984,151.2173056,-33.9587098,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
985,151.2183874,-33.9587254,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
986,151.2194692,-33.9587411,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
987,151.220551,-33.9587567,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
988,151.2216328,-33.9587724,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
989,151.2107958,-33.959517,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
990,151.2118777,-33.9595327,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
991,151.2129595,-33.9595484,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
992,151.2140413,-33.9595642,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
993,151.2151231,-33.9595798,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
994,151.216205,-33.9595955,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
995,151.2172868,-33.9596112,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
996,151.2183686,-33.9596269,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
997,151.2194504,-33.9596425,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
998,151.2205323,-33.9596582,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
999,151.2129406,-33.9604499,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
1000,151.2140225,-33.9604656,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
1001,151.2151043,-33.9604813,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
1002,151.2161861,-33.960497,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
1003,151.217268,-33.9605127,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
1004,151.2183498,-33.9605283,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
1005,151.2194316,-33.960544,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
1006,151.2205135,-33.9605597,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
1007,151.2096762,-33.9613042,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
1008,151.2150855,-33.9613828,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
1009,151.2161673,-33.9613985,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
1010,151.2172492,-33.9614141,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
1011,151.218331,-33.9614298,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
1012,151.2194129,-33.9614455,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
1013,151.2204947,-33.9614611,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
1014,151.2161485,-33.9622999,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
1015,151.2172303,-33.9623156,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
1016,151.2183122,-33.9623313,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
1017,151.2193941,-33.9623469,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
1018,151.2204759,-33.9623626,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
1019,151.2172115,-33.9632171,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
1020,151.2182934,-33.9632327,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
1021,151.2193753,-33.9632484,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
1022,151.2171927,-33.9641185,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
1023,151.2182746,-33.9641342,S3_M,0.8,1552000,40,0,Banksmeadow,IN1,N/A
1024,151.2074936,-33.9621741,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1025,151.2085755,-33.9621899,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1026,151.2096574,-33.9622056,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1027,151.2107392,-33.9622214,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1028,151.2118211,-33.9622371,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1029,151.2150666,-33.9622842,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1030,151.2085566,-33.9630913,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1031,151.2096385,-33.9631071,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1032,151.2118022,-33.9631386,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1033,151.2128841,-33.9631543,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1034,151.2150478,-33.9631857,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1035,151.2161297,-33.9632014,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1036,151.2085377,-33.9639928,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1037,151.2117833,-33.96404,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1038,151.2128652,-33.9640557,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1039,151.2139471,-33.9640714,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1040,151.215029,-33.9640871,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1041,151.2161108,-33.9641028,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1042,151.2193565,-33.9641498,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1043,151.206355,-33.9648627,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1044,151.2074369,-33.9648785,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1045,151.2085188,-33.9648943,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1046,151.2096007,-33.96491,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1047,151.2106826,-33.9649257,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1048,151.2117645,-33.9649415,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1049,151.2128463,-33.9649572,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1050,151.2139282,-33.9649729,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1051,151.2150101,-33.9649886,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1052,151.216092,-33.9650043,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1053,151.2171739,-33.96502,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1054,151.2182558,-33.9650356,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1055,151.2193377,-33.9650513,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1056,151.2063361,-33.9657642,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1057,151.207418,-33.96578,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1058,151.2084999,-33.9657957,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1059,151.2095818,-33.9658115,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1060,151.2106637,-33.9658272,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1061,151.2117456,-33.9658429,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1062,151.2128275,-33.9658586,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1063,151.2139094,-33.9658744,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1064,151.2149913,-33.9658901,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1065,151.2160732,-33.9659057,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1066,151.2171551,-33.9659214,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1067,151.218237,-33.9659371,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1068,151.2193189,-33.9659528,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1069,151.2204008,-33.9659684,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1070,151.2063172,-33.9666656,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1071,151.2073991,-33.9666814,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1072,151.208481,-33.9666972,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1073,151.2095629,-33.9667129,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1074,151.2106448,-33.9667287,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1075,151.2117267,-33.9667444,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1076,151.2128086,-33.9667601,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1077,151.2138905,-33.9667758,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1078,151.2149724,-33.9667915,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1079,151.2160544,-33.9668072,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1080,151.2171363,-33.9668229,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1081,151.2182182,-33.9668386,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1082,151.2193001,-33.9668542,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1083,151.220382,-33.9668699,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1084,151.2073801,-33.9675829,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1085,151.2084621,-33.9675986,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1086,151.209544,-33.9676144,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1087,151.2106259,-33.9676301,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1088,151.2117078,-33.9676458,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1089,151.2127898,-33.9676616,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1090,151.2138717,-33.9676773,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1091,151.2149536,-33.967693,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1092,151.2160355,-33.9677087,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1093,151.2203632,-33.9677713,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1094,151.2073612,-33.9684843,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1095,151.2084432,-33.9685001,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1096,151.2095251,-33.9685158,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1097,151.210607,-33.9685316,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1098,151.211689,-33.9685473,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1099,151.2127709,-33.968563,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1100,151.2084243,-33.9694015,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1101,151.2095062,-33.9694173,UNAFFECTED,0,0,0,0,Banksmeadow,SP1,N/A
1102,151.2053678,-33.9603397,UNAFFECTED,0,0,0,0,Banksmeadow,RE1,N/A
1103,151.2075126,-33.9612727,UNAFFECTED,0,0,0,0,Banksmeadow,RE1,N/A
1104,151.2085944,-33.9612884,UNAFFECTED,0,0,0,0,Banksmeadow,RE1,N/A
1105,151.2129029,-33.9622528,UNAFFECTED,0,0,0,0,Banksmeadow,RE1,N/A
1106,151.2139848,-33.9622685,UNAFFECTED,0,0,0,0,Banksmeadow,RE1,N/A
1107,151.2139659,-33.96317,UNAFFECTED,0,0,0,0,Banksmeadow,RE1,N/A
1108,151.2176252,-33.9433849,S3_M,1.7,3298000,85,0,Banksmeadow,IN2,N/A
1109,151.2165248,-33.9442707,S3_M,1.7,3298000,85,0,Banksmeadow,IN2,N/A
1110,151.2176064,-33.9442864,S3_M,1.7,3298000,85,0,Banksmeadow,IN2,N/A
1111,151.218688,-33.944302,S3_M,1.7,3298000,85,0,Banksmeadow,IN2,N/A
1112,151.2197697,-33.9443177,S3_M,1.7,3298000,85,0,Banksmeadow,IN2,N/A
1113,151.2175876,-33.9451878,S3_M,1.7,3298000,85,0,Banksmeadow,IN2,N/A
1114,151.2186693,-33.9452035,S3_M,1.7,3298000,85,0,Banksmeadow,IN2,N/A
1115,151.2197509,-33.9452191,S3_M,1.7,3298000,85,0,Banksmeadow,IN2,N/A
1116,151.2208325,-33.9452348,S3_M,1.7,3298000,85,0,Banksmeadow,IN2,N/A
1117,151.2197321,-33.9461206,S3_M,1.7,3298000,85,0,Banksmeadow,IN2,N/A
1118,151.2208138,-33.9461363,S3_M,1.7,3298000,85,0,Banksmeadow,IN2,N/A
1119,151.2187068,-33.9434006,UNAFFECTED,0,0,0,0,Banksmeadow,SP2,Classified Road
1120,151.2088212,-33.950471,UNAFFECTED,0,0,0,0,Banksmeadow,SP2,Classified Road
1121,151.209714,-33.9595013,UNAFFECTED,0,0,0,0,Banksmeadow,SP2,Classified Road
1122,151.2133176,-33.9424207,C1H_H,15,29100000,0,30,Banksmeadow,R2,N/A
1123,151.2132987,-33.9433222,C1H_H,15.6,30264000,0,31.2,Banksmeadow,R3,N/A
1124,151.2086322,-33.9594855,UNAFFECTED,0,0,0,0,Banksmeadow,RE1,N/A
1125,151.2075315,-33.9603712,UNAFFECTED,0,0,0,0,Banksmeadow,RE1,N/A
1126,151.2086133,-33.960387,UNAFFECTED,0,0,0,0,Banksmeadow,RE1,N/A
1127,151.2096951,-33.9604027,UNAFFECTED,0,0,0,0,Banksmeadow,RE1,N/A
1128,151.210777,-33.9604185,UNAFFECTED,0,0,0,0,Banksmeadow,RE1,N/A
1129,151.2118588,-33.9604342,UNAFFECTED,0,0,0,0,Banksmeadow,RE1,N/A
1130,151.2107581,-33.9613199,UNAFFECTED,0,0,0,0,Banksmeadow,RE1,N/A
1131,151.2118399,-33.9613356,UNAFFECTED,0,0,0,0,Banksmeadow,RE1,N/A
1132,151.2129218,-33.9613514,UNAFFECTED,0,0,0,0,Banksmeadow,RE1,N/A
1133,151.2140036,-33.9613671,UNAFFECTED,0,0,0,0,Banksmeadow,RE1,N/A
